sectorFrom,supplySector,scenario,x,units,region,subRegion,param,sectorTo,value,sectorToAgg
Agriculture_all,Agriculture,Policy,0,km2,Argentina,Colorado,param,cap,2043.55188,cap
Agriculture_all,Agriculture,Policy,0,km2,Argentina,Colorado,param,capNew,2043.55188,capNew
Electricity_all,Electricity,Policy,0,GWh,Argentina,Colorado,param,commercial,190.40542375,commercial
Electricity_all,Electricity,Policy,0,GWh,Argentina,Colorado,param,industrial,1096.728134274,industrial
Electricity_all,Electricity,Policy,0,GWh,Argentina,Colorado,param,other,315.166707834,other
Electricity_all,Electricity,Policy,0,GWh,Argentina,Colorado,param,residential,451.369196352,residential
Electricity_all,Electricity,Policy,0,GWh,Argentina,Colorado,param,total,2053.66946221,total
Electricity_all,Electricity,Policy,0,GWh,Argentina,Colorado,param,cap,2053.66946221,cap
Electricity_all,Electricity,Policy,0,GWh,Argentina,Colorado,param,capNew,1893.34346221,capNew
Electricity_all,Electricity,Policy,0,GWh,Argentina,Colorado,param,capOrig,160.326,capOrig
Electricity_Gas,Electricity,Policy,0,GWh,Argentina,Colorado,param,commercial,0.405699721978311,commercial
Electricity_Gas,Electricity,Policy,0,GWh,Argentina,Colorado,param,industrial,364.116451689119,industrial
Electricity_Gas,Electricity,Policy,0,GWh,Argentina,Colorado,param,other,71.9067376936941,other
Electricity_Gas,Electricity,Policy,0,GWh,Argentina,Colorado,param,residential,39.9169534552083,residential
Electricity_Gas,Electricity,Policy,0,GWh,Argentina,Colorado,param,total,476.34584256,total
Electricity_Gas,Electricity,Policy,0,GWh,Argentina,Colorado,param,cap,476.34584256,cap
Electricity_Gas,Electricity,Policy,0,GWh,Argentina,Colorado,param,capNew,408.84584256,capNew
Electricity_Gas,Electricity,Policy,0,GWh,Argentina,Colorado,param,capOrig,67.5,capOrig
Electricity_Hydro,Electricity,Policy,0,GWh,Argentina,Colorado,param,commercial,43.0501604772363,commercial
