sectorTo,sectorFrom,supplySector,scenario,x,region,subRegion,units,param,value,normValue,fromLabel,legendLabel
Ag,Water_all,Water,Reference,0,Argentina,RioNegro_baja,km3,param,0.269755,0.124178767002624,Water_all 2.2 km3,Water_all km3
commercial,Electricity_all,Electricity,Reference,0,Argentina,RioNegro_baja,GWh,param,20.835906,0.195959840240283,Electricity_all 106.3 GWh,Electricity_all GWh
downstream,Water_all,Water,Reference,0,Argentina,RioNegro_baja,km3,param,1.900456793,0.87485452094123,Water_all 2.2 km3,Water_all km3
export,Agriculture_all,Agriculture,Reference,0,Argentina,RioNegro_baja,km2,param,55.8,1,Agriculture_all 55.8 km2,Agriculture_all km2
industrial,Electricity_all,Electricity,Reference,0,Argentina,RioNegro_baja,GWh,param,24.013419,0.225844067009276,Electricity_all 106.3 GWh,Electricity_all GWh
municipal,Water_all,Water,Reference,0,Argentina,RioNegro_baja,km3,param,0.0021,0.000966712056145432,Water_all 2.2 km3,Water_all km3
other,Electricity_all,Electricity,Reference,0,Argentina,RioNegro_baja,GWh,param,24.52153,0.230622805710839,Electricity_all 106.3 GWh,Electricity_all GWh
residential,Electricity_all,Electricity,Reference,0,Argentina,RioNegro_baja,GWh,param,36.956574,0.347573287039603,Electricity_all 106.3 GWh,Electricity_all GWh
