sectorFrom,region,scenario,x,subRegion,sectorTo,value
W_SW_Upstream,Argentina,Reference,0,Neuquen_media,Ag_cereals,0.018140535
W_SW_Upstream,Argentina,Reference,0,Neuquen_media,Ag_pasture,0.00988282090032154
W_SW_Upstream,Argentina,Reference,0,Neuquen_media,Ag_vegetables,0.00625935
W_SW_Upstream,Argentina,Reference,0,Neuquen_media,Electricity_RefLiqDiesel,1.53459930724162e-07
W_SW_Upstream,Argentina,Reference,0,Neuquen_media,Ag_fruittrees,0.00625933333333333
W_SW_Upstream,Argentina,Reference,0,Neuquen_media,Electricity_Gas,1.50520889643261e-07
